id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
2021-1180425;7/05/2021;1;Vente;950000;75;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0110;None;None;None;None;None;None;None;None;None;None;None;None;0;2;Appartement;53;3;S;sols;None;None;223;1.109719;49.37866;000AY
2021-1180425;7/05/2021;1;Vente;950000;71;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0111;None;None;None;None;None;None;None;None;None;None;None;None;0;2;Appartement;61;3;S;sols;None;None;74;1.109868;49.378757;000AY
2021-1180425;7/05/2021;1;Vente;950000;75;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0110;None;None;None;None;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;223;1.109719;49.37866;000AY
2021-1180425;7/05/2021;1;Vente;950000;75;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0110;None;None;None;None;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;223;1.109719;49.37866;000AY
2021-1180425;7/05/2021;1;Vente;950000;71;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0111;None;None;None;None;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;74;1.109868;49.378757;000AY
2021-1180425;7/05/2021;1;Vente;950000;69;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0185;None;None;None;None;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;AG;terrains d'agrément;None;None;1624;1.110424;49.378769;000AY
2021-1180425;7/05/2021;1;Vente;950000;69;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0185;None;None;None;None;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;500;1.110424;49.378769;000AY
2021-1180425;7/05/2021;1;Vente;950000;69;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0185;None;None;None;None;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;500;1.110424;49.378769;000AY
2021-1180425;7/05/2021;1;Vente;950000;69;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0185;None;None;None;None;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;500;1.110424;49.378769;000AY
2021-1180425;7/05/2021;1;Vente;950000;69;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0185;None;None;None;None;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;500;1.110424;49.378769;000AY
2021-1180425;7/05/2021;1;Vente;950000;69;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0185;None;None;None;None;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;500;1.110424;49.378769;000AY
2021-1180425;7/05/2021;1;Vente;950000;69;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0185;None;None;None;None;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;AG;terrains d'agrément;None;None;1624;1.110424;49.378769;000AY
2021-1180425;7/05/2021;1;Vente;950000;69;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0185;None;None;None;None;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;AG;terrains d'agrément;None;None;1624;1.110424;49.378769;000AY
2021-1180425;7/05/2021;1;Vente;950000;69;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0185;None;None;None;None;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;AG;terrains d'agrément;None;None;1624;1.110424;49.378769;000AY
2021-1180425;7/05/2021;1;Vente;950000;69;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0185;None;None;None;None;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;500;1.110424;49.378769;000AY
2021-1180425;7/05/2021;1;Vente;950000;69;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0185;None;None;None;None;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;AG;terrains d'agrément;None;None;1624;1.110424;49.378769;000AY
2021-1180425;7/05/2021;1;Vente;950000;69;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0185;None;None;None;None;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;AG;terrains d'agrément;None;None;1624;1.110424;49.378769;000AY
2021-1180425;7/05/2021;1;Vente;950000;69;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0185;None;None;None;None;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;500;1.110424;49.378769;000AY
2021-1180425;7/05/2021;1;Vente;950000;69;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0185;None;None;None;None;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;500;1.110424;49.378769;000AY
2021-1180425;7/05/2021;1;Vente;950000;69;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0185;None;None;None;None;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;500;1.110424;49.378769;000AY
2021-1180425;7/05/2021;1;Vente;950000;69;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0185;None;None;None;None;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;AG;terrains d'agrément;None;None;1624;1.110424;49.378769;000AY
2021-1180425;7/05/2021;1;Vente;950000;69;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0185;None;None;None;None;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;AG;terrains d'agrément;None;None;1624;1.110424;49.378769;000AY
2021-1180425;7/05/2021;1;Vente;950000;69;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0185;None;None;None;None;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;AG;terrains d'agrément;None;None;1624;1.110424;49.378769;000AY
2021-1180425;7/05/2021;1;Vente;950000;69;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0185;None;None;None;None;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;500;1.110424;49.378769;000AY
2021-1180425;7/05/2021;1;Vente;950000;69;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0185;None;None;None;None;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;AG;terrains d'agrément;None;None;1624;1.110424;49.378769;000AY
2021-1180032;21/04/2021;1;Vente;44000;43;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0011;None;None;None;None;None;None;None;None;None;None;None;None;0;1;Maison;60;3;S;sols;None;None;142;1.109629;49.379744;000AY
2021-1180032;21/04/2021;1;Vente;44000;43;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0011;None;None;None;None;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;142;1.109629;49.379744;000AY
2021-1180032;21/04/2021;1;Vente;44000;41;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0014;None;None;None;None;None;None;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;150;1.10972;49.37967;000AY
2021-1178795;18/02/2021;1;Vente;179550;14;None;RUE GABRIEL JAMET;960;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0038;None;None;None;None;None;None;None;None;None;None;None;None;0;1;Maison;109;5;S;sols;None;None;327;1.108524;49.37765;000AY
2021-1178795;18/02/2021;1;Vente;179550;14;None;RUE GABRIEL JAMET;960;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0038;None;None;None;None;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;327;1.108524;49.37765;000AY
2021-1178795;18/02/2021;1;Vente;179550;nan;None;RUE LAZARE CARNOT;1450;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0097;None;None;None;None;None;None;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;350;1.108523;49.377696;000AY
2021-1178348;28/01/2021;1;Vente;178000;6;None;RUE DE VERDUN;2370;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0053;None;None;None;None;None;None;None;None;None;None;None;None;0;1;Maison;90;5;S;sols;None;None;617;1.10889;49.377939;000AY
2021-1178348;28/01/2021;1;Vente;178000;6;None;RUE DE VERDUN;2370;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0053;None;None;None;None;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;617;1.10889;49.377939;000AY
2021-1178348;28/01/2021;1;Vente;178000;6;None;RUE DE VERDUN;2370;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0053;None;None;None;None;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;617;1.10889;49.377939;000AY
2020-1066589;22/12/2020;1;Vente;76500;59;None;RUE LAZARE CARNOT;1450;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0071;None;None;None;None;None;None;None;None;None;None;None;None;0;1;Maison;42;3;S;sols;None;None;22;1.107875;49.378954;000AY
2020-1066589;22/12/2020;1;Vente;76500;51;None;RUE LAZARE CARNOT;1450;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0072;None;None;None;None;None;None;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;14;1.107853;49.378991;000AY
2020-1066589;22/12/2020;1;Vente;76500;51;None;RUE LAZARE CARNOT;1450;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0225;None;None;None;None;None;None;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;12;1.108037;49.379015;000AY
2020-1066589;22/12/2020;1;Vente;76500;51;None;RUE LAZARE CARNOT;1450;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0227;None;None;None;None;None;None;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;158;1.10797;49.378986;000AY
2020-1066617;17/12/2020;1;Vente;630000;9065;None;BD LENINE;1455;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0031;None;None;None;None;None;None;None;None;None;None;None;None;0;4;Local industriel. commercial ou assimilé;830;0;S;sols;None;None;2423;1.110892;49.378577;000AY
2020-1066617;17/12/2020;1;Vente;630000;9065;None;BD LENINE;1455;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0031;None;None;None;None;None;None;None;None;None;None;None;None;0;4;Local industriel. commercial ou assimilé;nan;nan;S;sols;None;None;2423;1.110892;49.378577;000AY
2020-1066617;17/12/2020;1;Vente;630000;81;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0220;None;None;None;None;None;None;None;None;None;None;None;None;0;None;None;nan;nan;AG;terrains d'agrément;None;None;352;1.110862;49.378751;000AY
2020-1065402;15/10/2020;1;Vente;84500;6;None;RUE AMIRAL CECILLE;90;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0076;None;None;None;None;None;None;None;None;None;None;None;None;0;1;Maison;84;4;S;sols;None;None;67;1.108235;49.379178;000AY
2020-1065402;15/10/2020;1;Vente;84500;4;None;RUE AMIRAL CECILLE;90;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0098;None;None;None;None;None;None;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;160;nan;nan;000AY
2020-1060903;9/03/2020;1;Vente;100000;69;None;RUE LAZARE CARNOT;1450;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0060;None;None;None;None;None;None;None;None;None;None;None;None;0;1;Maison;96;5;S;sols;None;None;354;1.108148;49.378317;000AY
2019-1118415;10/12/2019;1;Vente;105000;65;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0021;None;None;None;None;None;None;None;None;None;None;None;None;0;1;Maison;75;4;S;sols;None;None;132;1.110476;49.37973;000AY
2019-1118415;10/12/2019;1;Vente;105000;nan;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0207;None;None;None;None;None;None;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;185;1.110595;49.37955;000AY
2019-1117964;25/11/2019;1;Vente;110000;67;B;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0217;None;None;None;None;None;None;None;None;None;None;None;None;0;1;Maison;113;4;S;sols;None;None;328;1.109858;49.378802;000AY
2019-1117964;25/11/2019;1;Vente;110000;67;B;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0218;None;None;None;None;None;None;None;None;None;None;None;None;0;None;None;nan;nan;AG;terrains d'agrément;None;None;624;1.11056;49.378956;000AY
2019-1116088;11/09/2019;1;Vente;139500;45;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0010;None;None;None;None;None;None;None;None;None;None;None;None;0;1;Maison;76;3;S;sols;None;None;140;1.109716;49.379761;000AY
2019-1116088;11/09/2019;1;Vente;139500;41;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0014;None;None;None;None;None;None;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;150;1.10972;49.37967;000AY
2019-1115383;23/07/2019;1;Vente;171000;12;None;RUE AMIRAL CECILLE;90;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0240;None;None;None;None;None;None;None;None;None;None;None;None;0;1;Maison;88;4;S;sols;None;None;286;1.108472;49.378812;000AY
2019-1112127;8/02/2019;1;Vente;146000;8;None;RUE AMIRAL CECILLE;90;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0075;None;None;None;None;None;None;None;None;None;None;None;None;0;1;Maison;74;4;S;sols;None;None;296;1.108169;49.379091;000AY
2019-1112127;8/02/2019;1;Vente;146000;51;None;RUE LAZARE CARNOT;1450;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0226;None;None;None;None;None;None;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;15;1.108042;49.379048;000AY
2019-1111773;18/01/2019;1;Vente;298000;16;None;RUE GABRIEL JAMET;960;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0037;None;None;None;None;None;None;None;None;None;None;None;None;0;2;Appartement;12;1;S;sols;None;None;362;1.109026;49.377699;000AY
2019-1111773;18/01/2019;1;Vente;298000;16;None;RUE GABRIEL JAMET;960;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0037;None;None;None;None;None;None;None;None;None;None;None;None;0;2;Appartement;32;1;S;sols;None;None;362;1.109026;49.377699;000AY
2019-1111773;18/01/2019;1;Vente;298000;16;None;RUE GABRIEL JAMET;960;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0037;None;None;None;None;None;None;None;None;None;None;None;None;0;2;Appartement;10;1;S;sols;None;None;362;1.109026;49.377699;000AY
2019-1111773;18/01/2019;1;Vente;298000;16;None;RUE GABRIEL JAMET;960;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0037;None;None;None;None;None;None;None;None;None;None;None;None;0;2;Appartement;17;1;S;sols;None;None;362;1.109026;49.377699;000AY
2019-1111773;18/01/2019;1;Vente;298000;16;None;RUE GABRIEL JAMET;960;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0037;None;None;None;None;None;None;None;None;None;None;None;None;0;2;Appartement;17;1;S;sols;None;None;362;1.109026;49.377699;000AY
2019-1111773;18/01/2019;1;Vente;298000;16;None;RUE GABRIEL JAMET;960;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0037;None;None;None;None;None;None;None;None;None;None;None;None;0;2;Appartement;32;2;S;sols;None;None;362;1.109026;49.377699;000AY
2019-1111773;18/01/2019;1;Vente;298000;16;None;RUE GABRIEL JAMET;960;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0037;None;None;None;None;None;None;None;None;None;None;None;None;0;2;Appartement;22;1;S;sols;None;None;362;1.109026;49.377699;000AY
2019-1111773;18/01/2019;1;Vente;298000;16;None;RUE GABRIEL JAMET;960;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0037;None;None;None;None;None;None;None;None;None;None;None;None;0;2;Appartement;60;2;S;sols;None;None;362;1.109026;49.377699;000AY
2019-1111773;18/01/2019;1;Vente;298000;16;None;RUE GABRIEL JAMET;960;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0037;None;None;None;None;None;None;None;None;None;None;None;None;0;2;Appartement;8;1;S;sols;None;None;362;1.109026;49.377699;000AY
2018-1035343;20/09/2018;2;Vente;278000;14;None;RUE AMIRAL CECILLE;90;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0191;None;None;None;None;None;None;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;28;1.108741;49.378729;000AY
2018-1035343;20/09/2018;2;Vente;278000;12;A;RUE AMIRAL CECILLE;90;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0241;None;None;None;None;None;None;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;190;nan;nan;000AY
2018-1034474;20/08/2018;1;Vente;158100;67;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0215;None;None;None;None;None;None;None;None;None;None;None;None;0;1;Maison;100;5;S;sols;None;None;596;1.109634;49.379069;000AY
2018-1033187;20/06/2018;1;Vente;209000;27;None;RUE LAZARE CARNOT;1450;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0094;None;None;None;None;None;None;None;None;None;None;None;None;0;1;Maison;115;6;S;sols;None;None;695;1.108116;49.380657;000AY
2018-1033187;20/06/2018;1;Vente;209000;27;None;RUE LAZARE CARNOT;1450;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0094;None;None;None;None;None;None;None;None;None;None;None;None;0;1;Maison;115;6;J;jardins;POTAG;Jardin potager;1433;1.108116;49.380657;000AY
2018-1031131;16/02/2018;1;Vente;110000;4;None;RUE AMIRAL CECILLE;90;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0077;None;None;None;None;None;None;None;None;None;None;None;None;0;1;Maison;60;4;S;sols;None;None;74;1.108184;49.379216;000AY
2018-1031131;16/02/2018;1;Vente;110000;4;None;RUE AMIRAL CECILLE;90;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0098;None;None;None;None;None;None;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;160;nan;nan;000AY
2017-545862;20/12/2017;1;Vente;150000;65;B;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0025;None;None;None;None;None;None;None;None;None;None;None;None;0;1;Maison;61;3;S;sols;None;None;684;1.109856;49.379273;000AY
2017-545862;20/12/2017;1;Vente;150000;nan;None;RUE DE L INDUSTRIE;1210;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AY0024;None;None;None;None;None;None;None;None;None;None;None;None;0;None;None;nan;nan;J;jardins;POTAG;Jardin potager;658;1.110384;49.379374;000AY
2022-360376;16/05/2022;1;Vente;170000;6;None;PL DE L EGLISE;730;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AZ0048;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;80;4;S;sols;None;None;319;1.106595;49.382037;000AZ
2022-360376;16/05/2022;1;Vente;170000;37;None;RUE GAMBETTA;974;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AZ0220;None;None;None;nan;None;None;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;234;1.106238;49.382039;000AZ
2021-1184802;10/11/2021;1;Vente;107000;39;None;RUE GAMBETTA;974;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AZ0064;None;None;None;nan;None;None;None;None;None;None;None;None;0;1;Maison;80;4;S;sols;None;None;38;1.106127;49.382122;000AZ
2021-1184802;10/11/2021;1;Vente;107000;39;None;RUE GAMBETTA;974;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AZ0064;None;None;None;nan;None;None;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;38;1.106127;49.382122;000AZ
2021-1184802;10/11/2021;1;Vente;107000;37;None;RUE GAMBETTA;974;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AZ0220;None;None;None;nan;None;None;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;234;1.106238;49.382039;000AZ
2021-1181984;7/07/2021;1;Vente;88650;64;None;RUE GAMBETTA;974;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AZ0207;None;None;None;nan;None;None;None;None;None;None;None;None;0;4;Local industriel. commercial ou assimilé;87;0;S;sols;None;None;52;1.10594;49.381729;000AZ
